primitive_quality_assessment_id,registry_record_id,assessor_id,quality_score,quality_class,surfaceable,readiness_before,readiness_after,trust_before,trust_after,domains,signals,blockers,enriched_input_contract,enriched_output_contract,mutation_options,recommended_action,assessment_hash,serves_truth
primqa_e8ef1a0986c2bc9b48521062,primitive.repo.scripts_artifact_graph_cfpb_artifacts_py.function.py_function_scripts_artifact_graph_cfpb_artifacts_build_artifacts,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""ml_data_science"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,ml_data_science,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:object"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": ""Sequence[Mapping[str, Any]]"", ""name"": ""records"", ""required"": true}, {""annotation"": ""TenantPolicy"", ""name"": ""policy"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""fields"": {""artifacts"": ""value_candidate"", ""by_type"": ""value_candidate"", ""faq_id"": ""value_candidate"", ""reg_e_id"": ""value_candidate"", ""run_id"": ""value_candidate""}, ""return_annotation"": ""dict[str, Any]"", ""shape"": ""object"", ""source"": ""python_ast_return_dict_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_26091cd2aff260eb9a1e904a"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,2c3228bb24198c618297d5e3c663ad09433b4dc5a5055e13c0c52f4c2f506c39,false
primqa_fea6ca3861b283200f711f6c,primitive.repo.scripts_artifact_graph_cfpb_artifacts_py.function.py_function_scripts_artifact_graph_cfpb_artifacts_build_context_pack_and_receipt,primitive_quality_promoter.v1,100,surfaceable_reuse_candidate,true,R3_contract_known,R8_aidevobserver_surfaceable,candidate,validated,"[""file_artifact""]","[""clear_blackbox_description"", ""domain:file_artifact"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]",[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""tuple[Artifact, Artifact]"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_070bf645363050cef03377f3"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",surface_in_aidevobserver_as_candidate_reuse_card,9ff3db373ec4c9a8a8a6e5d84f9426f7261085c58b73664fd2c277453f397f0e,false
primqa_253cd1c74ed4cd2586f2de07,primitive.repo.scripts_artifact_graph_cfpb_artifacts_py.function.py_function_scripts_artifact_graph_cfpb_artifacts_run_id_for,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""ml_data_science"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,ml_data_science,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": ""Sequence[Mapping[str, Any]]"", ""name"": ""records"", ""required"": true}, {""annotation"": ""str"", ""name"": ""tenant_id"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""str"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_bde2178e4bb692b438789e35"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,aa63d7623cfeaa298453e7e788b9dfb42d991b895dbdcf7fea590f73f9ab8add,false
primqa_06bf811a84c5fde03e281e2c,primitive.repo.scripts_artifact_graph_conflict_detector_py.function.py_function_scripts_artifact_graph_conflict_detector_cid,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""ml_data_science"", ""validation"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,ml_data_science,validation,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""a"", ""required"": true}, {""annotation"": ""str"", ""name"": ""b"", ""required"": true}, {""annotation"": ""str"", ""name"": ""ctype"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""str"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_fb23f07ba9f7031f25412ca2"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,5514b4cc750da6affdba45bc9feda364fa136c0bbf6a94607e501481935c4cad,false
primqa_afe1d513d0afca384841dc94,primitive.repo.scripts_artifact_graph_conflict_detector_py.function.py_function_scripts_artifact_graph_conflict_detector_conflict,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""ml_data_science"", ""validation"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,ml_data_science,validation,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""tenant"", ""required"": true}, {""annotation"": ""str"", ""name"": ""a"", ""required"": true}, {""annotation"": ""str"", ""name"": ""b"", ""required"": true}, {""annotation"": ""str"", ""name"": ""ctype"", ""required"": true}, {""annotation"": ""str"", ""name"": ""detector"", ""required"": true}, {""annotation"": ""str"", ""name"": ""severity"", ""required"": true}, {""annotation"": ""dict"", ""name"": ""evidence"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""Conflict"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_2826283825fb2e77c635c42b"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,dc6c12b5b2b7c416bd247aad96602d18a6e140ac2c8f9d2068f06fe0bf3b9b5a,false
primqa_2793ac86a576325a2ffee020,primitive.repo.scripts_artifact_graph_conflict_detector_py.function.py_function_scripts_artifact_graph_conflict_detector_detect,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""ml_data_science"", ""validation"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,ml_data_science,validation,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": ""Sequence"", ""name"": ""artifacts"", ""required"": true}, {""annotation"": ""Sequence"", ""name"": ""edges"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""list[Conflict]"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_a9beb9c02f452e53714f5ffb"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,a0f304dc2fe0c3768aad85ae7072e2ed7e4af956ffc222cf046b4f064ef5a14f,false
primqa_bc81d6c93553e0319903f570,primitive.repo.scripts_artifact_graph_graph_builder_py.function.py_function_scripts_artifact_graph_graph_builder_build_edges,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""parsing"", ""validation"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,parsing,validation,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [{""annotation"": ""Sequence"", ""name"": ""artifacts"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""list[Edge]"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_095c44eeb6482cc8f30e126a"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,8f1071c9e95a16d95e8589b60f533be073c0250ea9e649d7ec905d09192524d4,false
primqa_1a6763c261479bd07969f7cf,primitive.repo.scripts_artifact_graph_graph_builder_py.function.py_function_scripts_artifact_graph_graph_builder_build_pack_edges,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""parsing"", ""validation"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,parsing,validation,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox""]","{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""list[Edge]"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_4e6b4f179d5404115b63fcd0"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,d03bb0741bf95fedcd330fe1c45e7a8732099274fbf3a942517d4dbcb4a793fc,false
primqa_515d3992e4cbad50c355c5e3,primitive.repo.scripts_artifact_graph_graph_builder_py.function.py_function_scripts_artifact_graph_graph_builder_edge,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""embedding_similarity"", ""extraction"", ""file_artifact"", ""parsing"", ""validation"", ""workflow_observer""]","[""clear_blackbox_description"", ""domain:embedding_similarity,extraction,file_artifact,parsing,validation,workflow_observer"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": ""str"", ""name"": ""tenant"", ""required"": true}, {""annotation"": ""str"", ""name"": ""frm"", ""required"": true}, {""annotation"": ""str"", ""name"": ""etype"", ""required"": true}, {""annotation"": ""str"", ""name"": ""to"", ""required"": true}, {""annotation"": ""str"", ""name"": ""run_id"", ""required"": true}, {""annotation"": ""dict"", ""name"": ""evidence"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""Edge"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_48450c60f62f0a899d46baed"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,53ba9446ce410cfe84642780a164707553dbe20b99de61f2f035e1049397b9a0,false
primqa_47dfd81da485ebbe1a7513c5,primitive.repo.scripts_artifact_graph_reconciliation_py.function.py_function_scripts_artifact_graph_reconciliation_rank,primitive_quality_promoter.v1,100,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""extraction"", ""file_artifact"", ""retrieval_search"", ""validation""]","[""clear_blackbox_description"", ""domain:extraction,file_artifact,retrieval_search,validation"", ""effect_declared"", ""input_edge:callable_signature_candidate"", ""mutation_options:1"", ""non_synthetic"", ""output_edge:python_return_annotation_candidate"", ""preferred_symbol_kind:function"", ""python_ast_contract_enrichment"", ""real_source_artifact""]","[""missing_direct_function_blackbox"", ""private_helper_symbol""]","{""parameters"": [{""annotation"": null, ""name"": ""art"", ""required"": true}], ""shape"": ""callable_signature_candidate"", ""source"": ""python_ast_signature_enrichment""}","{""annotation"": ""int"", ""shape"": ""python_return_annotation_candidate"", ""source"": ""python_ast_return_annotation_enrichment""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_1959ec08a194d647de4c9607"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,2b1ee7b575b5215786962c8b743a51e87290a863439a17cdf2088eb0e001b300,false
