primitive_effect_id,registry_record_id,effect_kind,effect_scope,requires_gate,requires_receipt,idempotency_required
effect_5b86378a11062937da807d4f,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_backend_family,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_3f78c2cbaf0293110b927001,primitive.repo.scripts_config_py.const.py_const_scripts_config_jsonl_pgvector_ready_backend,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_dc30ab862e4bc41506beddc7,primitive.repo.scripts_config_py.const.py_const_scripts_config_postgres_pgvector_backend,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c2ad4ed974316d282cfd2238,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_docker_pgvector_backend,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e0e2210e2a337a6cf639bb04,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_postgres_pgvector_backend,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_cd5a3a8181c0b2283deea7c0,primitive.repo.scripts_config_py.const.py_const_scripts_config_postgres_pgvector_render_worker_target,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_20a2035b5b988186917ff549,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_docker_pgvector_component_target,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_efe6af7147a981505d4e58d9,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_docker_pgvector_candidate_target,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_db2eb50483c06e82d905661a,primitive.repo.scripts_config_py.const.py_const_scripts_config_postgres_pgvector_deployment_label,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_38b6ea4176f9d1d844e0a59c,primitive.repo.scripts_config_py.const.py_const_scripts_config_default_vector_storage_backend,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1d577d7609ea6730b4656393,primitive.repo.scripts_config_py.const.py_const_scripts_config_default_vector_similarity,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_7e609cf04e661e15db4bb154,primitive.repo.scripts_config_py.const.py_const_scripts_config_catalog_vector_index_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ea3ef7b4334eaa946f534705,primitive.repo.scripts_config_py.const.py_const_scripts_config_knowledge_vector_index_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_26baafba43e0d72c3c1a6a3e,primitive.repo.scripts_config_py.const.py_const_scripts_config_source_object_vector_index_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_08bdb281d08ebf8629686f6c,primitive.repo.scripts_config_py.const.py_const_scripts_config_entity_vector_index_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f7216ac946ac8c38a8bfff5e,primitive.repo.scripts_config_py.const.py_const_scripts_config_vector_storage_backends,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1761db9f206d94968c973305,primitive.repo.scripts_config_py.const.py_const_scripts_config_backend_family_terms,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_90853fec2af97ab723d32d4b,primitive.repo.scripts_config_py.const.py_const_scripts_config_vector_index_profiles,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_4602084e180f0e0939a4c2c4,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_summary_field,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_bf14e89b8e229e6e52aaf096,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_summary_input_path,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ec57ac2e1b49a8d618f12741,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_accepted_rows_metric,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_17d3de0b2ffea32190031a8f,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_rejected_rows_metric,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_388492aabc1407f2fc0f1b30,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_summary_flag,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d2f9456de95a5bc77672325e,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_run_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_22003a9adfdea216ba537b7d,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_summary_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_58e1d37004df0baf9b8ca835,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_accepted_rows_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_563063994b146c6e822306b0,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_rejected_rows_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_8dc79f3fc9a556c1e6931e71,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_sql_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_092e83dcd0d00c84bce4207b,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_committed_counts_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1b369722166c3634549bb380,primitive.repo.scripts_config_py.const.py_const_scripts_config_embedding_committed_load_audit_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0ee497e9589cf361a6569481,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_dist_dir,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_644f0ac5bf5151e694c3c240,primitive.repo.scripts_config_py.const.py_const_scripts_config_theory_pgvector_load_plan_dist_dir,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ab41ea1fde7cf9cda4f944e9,primitive.repo.scripts_config_py.const.py_const_scripts_config_model_ops_daily_runs_dist_dir,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1aac43657d6cea68a8437ddd,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_subdir,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_8f6e8942d1c9a4cf3d6d47bf,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_example_date,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_dbf46fd4c3945e137a5b6995,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_plan_example_summary_path,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_bcb10b70c3c6d83304b7b67d,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_type_setting_key,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_d845eb9a7f45367665331603,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_load_sql_input_name,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_42d6c4d99a4f156482217cf7,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_embedding_load_check_schema,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_41259b73d3d767710b4206a4,primitive.repo.scripts_config_py.const.py_const_scripts_config_object_embedding_batch_loader_run_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_93df39e9d639d8701e00a12a,primitive.repo.scripts_config_py.const.py_const_scripts_config_object_embedding_batch_loader_sql_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c6dcd35b24d2aa47c5373193,primitive.repo.scripts_config_py.const.py_const_scripts_config_object_embedding_batch_loader_rejected_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e163d7139fd504e971ee0aaa,primitive.repo.scripts_config_py.const.py_const_scripts_config_object_embedding_batch_loader_audit_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e53735855657c3a862bf2eb6,primitive.repo.scripts_config_py.const.py_const_scripts_config_cdc_event_emitter_run_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_9bcbfd690f5a432d155ec069,primitive.repo.scripts_config_py.const.py_const_scripts_config_cdc_event_emitter_previous_versions_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_3aff766159f196fc8e0faf50,primitive.repo.scripts_config_py.const.py_const_scripts_config_cdc_event_emitter_new_versions_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_c7062632a7e796e5532a3bca,primitive.repo.scripts_config_py.const.py_const_scripts_config_cdc_event_emitter_summary_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_090151158c5fa9f160980b6d,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_pgvector_embedding_smoke_run_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_90f9cb4924dced14cb334e68,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_pgvector_embedding_smoke_self_test_run_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_024a3f2a31517dc529297d13,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_pgvector_embedding_smoke_plan_filename,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_560d5d796e95a8de12215bda,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_pgvector_embedding_smoke_check_schema,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_267ce3723fb30877dda9870e,primitive.repo.scripts_config_py.const.py_const_scripts_config_start_local_pgvector_step,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_51dfea6b070b83479bdd8a80,primitive.repo.scripts_config_py.const.py_const_scripts_config_wait_for_pgvector_health_step,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_4985e9310a81653d0f2b3fae,primitive.repo.scripts_config_py.const.py_const_scripts_config_load_plan_terms,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_aab699bf5f62747b5edfa0d8,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_embedding_load_planner_tool_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_b0c4d01bd8eb43d49063d46c,primitive.repo.scripts_config_py.const.py_const_scripts_config_postgres_pgvector_bootstrap_planner_tool_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_aea8d699641080eab0e1b773,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_pgvector_embedding_smoke_planner_tool_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_6bfb57ff1a8eebba686c661b,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_embedding_load_patterns_pack_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_30c6c6f77b28baa01999ec85,primitive.repo.scripts_config_py.const.py_const_scripts_config_postgres_pgvector_bootstrap_patterns_pack_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e5ec2f3ad358fc76e3f46e16,primitive.repo.scripts_config_py.const.py_const_scripts_config_local_pgvector_embedding_smoke_patterns_pack_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_f631c5a7a0e05dfaaf4ffdd7,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_retrieval_adapter_id,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_065a08357706c7dea01314db,primitive.repo.scripts_config_py.const.py_const_scripts_config_registered_component_ref_ids,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_366f98b420b81e16180c46a9,primitive.repo.scripts_config_py.const.py_const_scripts_config_pgvector_container_image,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
