primitive_edge_id,registry_record_id,edge_role,edge_name,contract_uid,contract_notation,shape,field_keys,schema_json,artifact_policy,secret_policy,edge_hash
edge_e341481a15bf50c11c158b82,primitive.repo.code_templates_parse_csv_rows_parse_csv_rows_py.var.py_var_code_templates_parse_csv_rows_parse_csv_rows_sample,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},e341481a15bf50c11c158b82201bff645d9d3ca6b01e9cd5b59a2387752b3e7a
edge_f63b47d35393359ccb502ce2,primitive.repo.code_templates_parse_csv_rows_parse_csv_rows_py.var.py_var_code_templates_parse_csv_rows_parse_csv_rows_sample,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},f63b47d35393359ccb502ce21a8c4269c7538d8e2ac148050038a29d58e7a39d
edge_334dc8fc27b8aaec5f78685c,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_header_rows,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},334dc8fc27b8aaec5f78685cf07cb612bca04a2a37a80a7e3b94b5ab0522d114
edge_78b365d6ae81b30d2a4d0a2f,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_header_rows,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},78b365d6ae81b30d2a4d0a2fb7c4354aa46c823828ebff6752b4496279882891
edge_0456f4d7a3dbef53ceba3d81,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_semicolon_delimiter_and_trim,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},0456f4d7a3dbef53ceba3d814f859681eb8089b2aa633618df69f23775d1e5df
edge_9ce4853d55cb671eaf03964a,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_semicolon_delimiter_and_trim,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},9ce4853d55cb671eaf03964ab26b8e7578773ace73602101f5408658a8902e3e
edge_5e86f717b2c07a2fea7f4fd6,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_no_header_generates_column_names,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},5e86f717b2c07a2fea7f4fd67f95fefc41309c978fa33477e6beade29a8ebd5b
edge_5176fdb51a81be2c2cea322c,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_no_header_generates_column_names,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},5176fdb51a81be2c2cea322c0094850d68e203376ecf3b291b35367f7449be6c
edge_caac39b72a4c5743b74ea626,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_duplicate_and_blank_headers_are_stable,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},caac39b72a4c5743b74ea626086e876e1005f7520b109112bc460f3929aeffb6
edge_04422b16168e916e48d98fd2,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_duplicate_and_blank_headers_are_stable,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},04422b16168e916e48d98fd2dd2cc4504ff0ad4d7c4bafc0055414acbb4a5a1b
edge_89c22f91575d4429a4c768ab,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_missing_cells_are_empty_strings,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},89c22f91575d4429a4c768ab5173fbd290f9969b75aa05d1fe90b8c36c9c2db4
edge_648984eb846fe27c91e69446,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_missing_cells_are_empty_strings,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},648984eb846fe27c91e69446c5597d5e787404af4ea8082566375cfb04373883
edge_ea5698d10a8c25361c4279c3,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_max_rows_truncates,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},ea5698d10a8c25361c4279c34d896c4f93630e427a7a2e6f3b7622331ebcdd82
edge_dd00db096fe175d645136700,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_max_rows_truncates,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},dd00db096fe175d645136700a169db264b07c0bd6ff96dc762e7710831b351e2
edge_3b96ffe8fcb54de6be634602,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_empty_csv,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},3b96ffe8fcb54de6be634602e1595ce6aaefb6e2d61c40189487b60e84e04331
edge_c7a254af8c70b096ca671c7b,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_empty_csv,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},c7a254af8c70b096ca671c7bc19f6ded814c4ed8f89a14ed0e7d6f2a6bee5ea6
edge_eb8f76c0eacd84c61942e5da,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_type_errors,input,input,contract_8e55fd1ebaa153d28c807172,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},eb8f76c0eacd84c61942e5da32269bea492ddb3581b7b025c1997dae9e1fdaf5
edge_df9970f4961aafdddd94b831,primitive.repo.code_templates_parse_csv_rows_tests_test_parse_csv_rows_py.function.py_function_code_templates_parse_csv_rows_tests_test_parse_csv_rows_test_type_errors,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},df9970f4961aafdddd94b83157b942958f376b2aa924e39555b537fbfacad749
edge_112fd3e4b474df6c7c41d091,primitive.repo.code_templates_sha256_hash_sha256_hash_py.function.py_function_code_templates_sha256_hash_sha256_hash_run,input,input,contract_589ad95026b56c44870b3f69,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""inputs"", ""required"": true, ""source_line"": 8}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},112fd3e4b474df6c7c41d0917a25d17b1d37ae002a37d065101ae05eea4a8eaa
edge_860346f1d5aba684195fce7b,primitive.repo.code_templates_sha256_hash_sha256_hash_py.function.py_function_code_templates_sha256_hash_sha256_hash_run,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},860346f1d5aba684195fce7b8d2adbbc65b17c833c15649652a659e7778ea7ef
edge_6cc6d7f435a6421a5ecee829,primitive.repo.code_templates_validate_iban_validate_iban_py.const.py_const_code_templates_validate_iban_validate_iban_iban_lengths,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},6cc6d7f435a6421a5ecee8290ca2d0e0e0abe0db6ad2bc14aa4d463cf5fd5a6c
edge_4b40785fd63be411e412d6fe,primitive.repo.code_templates_validate_iban_validate_iban_py.const.py_const_code_templates_validate_iban_validate_iban_iban_lengths,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},4b40785fd63be411e412d6fee86ff1a12c1ba3279c745a73430ed69907646167
edge_b186487c73e7d037b5af5f7a,primitive.repo.code_templates_validate_iban_validate_iban_py.const.py_const_code_templates_validate_iban_validate_iban_iban_re,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},b186487c73e7d037b5af5f7a6840e41cd279e68d8cdaf956b663c5780fb1b3fa
edge_42f1bf4f79ef8048a276a6cf,primitive.repo.code_templates_validate_iban_validate_iban_py.const.py_const_code_templates_validate_iban_validate_iban_iban_re,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},42f1bf4f79ef8048a276a6cff79c8a33f31fae2514cab5725bf74447fb866b64
edge_42896272d0934f697b42ba33,primitive.repo.code_templates_validate_iban_validate_iban_py.function.py_function_code_templates_validate_iban_validate_iban_run,input,input,contract_c82b6ee75119eb633e3ad0fd,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""inputs"", ""required"": true, ""source_line"": 24}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},42896272d0934f697b42ba332707bd3c30e530a1f999dbfc0bfcedd1a14f0195
edge_1ddddc8dc0d9450c67f276df,primitive.repo.code_templates_validate_iban_validate_iban_py.function.py_function_code_templates_validate_iban_validate_iban_run,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},1ddddc8dc0d9450c67f276df8b8e6311329cb50f8dd86b47711f1ab8c366e9ae
edge_fb3d2aa620f6f54ff710c124,primitive.repo.code_templates_validate_luhn_validate_luhn_py.function.py_function_code_templates_validate_luhn_validate_luhn_luhn_check,input,input,contract_b2ac3179e5573ebe25594309,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""digits"", ""required"": true, ""source_line"": 11}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},fb3d2aa620f6f54ff710c124207ed634bf6e518360fd84828f5583afce0e2837
edge_21757247f9e4f1e37b052826,primitive.repo.code_templates_validate_luhn_validate_luhn_py.function.py_function_code_templates_validate_luhn_validate_luhn_luhn_check,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},21757247f9e4f1e37b05282662f4f5b86fef4d76dc4380d9f0618ec3e017c1b9
edge_07508129ecf62debfd4940a7,primitive.repo.code_templates_validate_luhn_validate_luhn_py.function.py_function_code_templates_validate_luhn_validate_luhn_run,input,input,contract_91d7177aee7986489b754366,callable_signature_candidate,callable_signature_candidate,[],"{""parameters"": [{""kind"": ""python_parameter"", ""name"": ""inputs"", ""required"": true, ""source_line"": 28}], ""shape"": ""callable_signature_candidate"", ""source"": ""repo_code_inventory""}",{},{},07508129ecf62debfd4940a73fee49817a9a9eab35ff6ca36542b36e839dce43
edge_fbb133cd1876508b5b7ac7e9,primitive.repo.code_templates_validate_luhn_validate_luhn_py.function.py_function_code_templates_validate_luhn_validate_luhn_run,output,output,contract_f8de77bcbfa88e12592ba661,unknown_candidate,unknown_candidate,[],"{""reason"": ""repo inventory does not prove return shape; promote only after proof receipts or observed logs"", ""shape"": ""unknown_candidate""}",{},{},fbb133cd1876508b5b7ac7e98cdbf15978cdaa261dde6b4f25aecb3ce831122d
edge_9b55159dce1e298f8953a41f,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_here,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},9b55159dce1e298f8953a41f621f5a9150152bd6fb6e1375b6eb3c210dd9a5e8
edge_149d56d50ac41cd026003c47,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_here,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},149d56d50ac41cd026003c4718f8a041fe8da3784d57f6913c747e5b2e216c47
edge_13ec3886ff9f75a59f67e1cc,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_root,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},13ec3886ff9f75a59f67e1cca8a0794724f235dc8426ac446d8bbf2d092882a8
edge_6e4cc7f1ccae07f4c7bcf0a2,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_root,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},6e4cc7f1ccae07f4c7bcf0a26007fbec53d59e31a42156369c353396002bf90f
edge_d76eaec42d3e45097afd7f28,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_catalog,input,input,contract_98cdd97ed47632b98dcc0da5,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}",{},{},d76eaec42d3e45097afd7f288c01bfa8765179c0d704f866c1f3e3fcd3d9b75c
edge_78c28678831ae5a34f050b04,primitive.repo.hf_space_app_py.const.py_const_hf_space_app_catalog,output,output,contract_881d46bf17689470c77a7f78,python_value_candidate,python_value_candidate,[],"{""kind"": ""const"", ""shape"": ""python_value_candidate""}",{},{},78c28678831ae5a34f050b049327c5f944e75561a640f5a0bb1db81195634e11
